2010   2  9 2407 51 52  60  35   6.7   6.7  47.2  78.1   0.9   4.4   4.9   4.8   4.5   0.2   0.8   0.2   0.6   0.5   11262.   8.8  291.   2.7  -1.6 0.010  1.29    2368.   1.7    1.   0.6   0.7 0.003  -1.31   1.14   6.4  3  21    10    7 999999.99 99999.99 99999.99     0.23     0.14     0.10 -1   2  75.4   0.0     0     7  4.6
2010   2 10 2407 51 52  59  36   6.8   6.7  45.1  75.8   1.2   4.6   4.8   5.1   4.3   0.1   0.8   0.3   0.5   0.6    9130.   9.7  289.   1.6  -1.3 0.013  1.42    1059.   0.8    1.   0.3   0.4 0.002  -1.24   1.20   6.6  3  21     9    7 999999.99 99999.99 99999.99     0.23     0.10     0.08 -1   2  75.4  -0.0     0     7  4.6
2010   2 11 2407 51 52  59  33   6.8   6.6  44.5  73.8   1.3   4.6   4.7   5.0   4.2   0.3   1.5   0.4   1.2   0.7   11442.   8.5  288.   1.4  -1.4 0.015  1.25    1624.   1.6    2.   1.1   0.4 0.003  -1.21   1.07   6.2  3  21     9    9 999999.99 99999.99 99999.99     0.24     0.14     0.11 -1   2  75.4  -0.0    -2     6  4.5
2010   2 12 2407 51 52  62  37   7.0   6.9  36.5  70.0   1.9   5.2   4.1   5.5   3.7   0.1   1.0   0.6   0.5   0.6   13961.   7.8  290.   1.4  -1.8 0.021  1.19     862.   0.6    1.   0.5   0.3 0.003  -1.07   0.94   5.8  0  21     9    9 999999.99 99999.99 99999.99     0.21     0.11     0.08 -1   0  75.4   0.1    -3     6  4.3
2010   2 13 2407 51 52  58  32   6.8   6.8  30.6  76.5   1.4   5.7   3.5   5.9   3.2   0.1   0.7   0.5   0.2   0.4   14527.   8.3  286.   1.4  -2.4 0.017  1.21     946.   0.5    2.   0.2   0.3 0.001  -0.92   1.07   6.1  0  21    11   16 999999.99 99999.99 99999.99     0.24     0.13     0.10 -1   0  75.4   0.1   -11     5  4.4
2010   2 14 2407 51 52  60  38   7.0   6.9  44.0  81.2   0.8   4.9   4.8   5.0   4.7   0.1   0.7   0.3   0.5   0.4   13834.   8.6  285.   1.0  -2.3 0.017  1.25     766.   0.5    1.   0.3   0.3 0.001  -1.34   1.04   6.0  0  21    13   11 999999.99 99999.99 99999.99     0.24     0.14     0.10 -1   0  75.4   0.2    -5     6  4.3
2010   2 15 2407 51 52  60  36   6.1   6.0  55.2  84.5   0.3   3.4   4.9   3.3   5.0   0.6   1.4   0.8   1.0   0.6   21354.   9.1  283.   2.2  -1.5 0.014  1.29    5437.   0.8    2.   1.2   0.4 0.003  -1.42   1.52   7.0  3  21    15    9 999999.99 99999.99 99999.99     0.20     0.11     0.07 -1   2  75.4   0.2    -4     5  4.6
2010   2 16 2407 51 52  59  37   6.0   6.0  56.2  58.3   1.7   2.8   5.0   2.4   5.2   0.1   0.8   0.6   0.5   0.4   24672.   9.4  283.   3.5  -1.4 0.012  1.32    1082.   0.4    1.   0.3   0.3 0.001  -1.47   1.66   7.2  3  21    13   14 999999.99 99999.99 99999.99     0.24     0.12     0.08 -1   2  75.4   0.2    -8     7  4.6
2010   2 17 2407 51 52  60  36   6.5   6.3  41.9  83.9   0.5   4.7   4.2   4.2   4.7   0.5   1.7   0.7   1.0   1.2   22465.   8.6  282.   1.7  -1.2 0.012  1.20    5926.   0.9    1.   1.3   0.8 0.001  -1.33   1.28   6.4  3  21    13   13 999999.99 99999.99 99999.99     0.21     0.10     0.07 -1   2  75.4   0.1    -7     6  4.4
2010   2 18 2407 51 52  60  37   7.7   7.5  31.7  83.0   0.8   6.3   3.9   5.6   4.9   0.3   1.6   0.8   0.9   1.1   13403.   7.6  282.  -0.4  -2.6 0.012  1.06    1170.   0.4    2.   0.5   0.6 0.001  -1.38   0.76   5.0  3  21    13   10 999999.99 99999.99 99999.99     0.23     0.12     0.07 -1   2  75.4   0.1    -5     5  3.9
